Alias_ID,User_Term,Service_Type_ID,Service_Type_Name,Confidence,Source,Usage_Count,Created_Date,Is_Active,Tower_Code
ALI-00470,energy scheduling,ST-EN-006-01-01,Energy Scheduling,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00471,engineering staffing,ST-HR-003-03-01,Engineering Staffing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00472,enrollment,ST-HR-007-01-03,FSA/HSA Administration,LOW,SEED,0,2025-01-01,TRUE,
ALI-00473,enrollment,ST-HR-007-03-01,Carrier Data Integration,LOW,SEED,0,2025-01-01,TRUE,
ALI-00474,enterprise architecture,ST-IT-007-02-01,Enterprise Architecture Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00475,enterprise architecture services,ST-IT-007-02-01,Enterprise Architecture Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00476,environmental changes (os,ST-IT-001-02-03,Adaptive Maintenance,LOW,SEED,0,2025-01-01,TRUE,
ALI-00477,environmental compliance,ST-EN-007-02-01,Environmental Compliance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00478,environmental compliance,ST-EN-008-03-01,Environmental Compliance Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00479,environmental compliance services,ST-EN-008-03-01,Environmental Compliance Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00480,environmental monitoring,ST-MO-006-04-01,Environmental Monitoring Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00481,environmental monitoring services,ST-MO-006-04-01,Environmental Monitoring Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00482,environmental testing,ST-MO-007-01-02,Environmental Testing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00483,environmental/retail design,ST-PS-012-04-01,Environmental/Retail Design Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00484,environmental/retail design services,ST-PS-012-04-01,Environmental/Retail Design Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00485,equipment calibration,ST-MO-005-02-01,Equipment Calibration Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00486,equipment calibration services,ST-MO-005-02-01,Equipment Calibration Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00487,equipment installation,ST-MO-005-03-01,Equipment Installation Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00488,equipment installation services,ST-MO-005-03-01,Equipment Installation Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00489,equity and compliance,ST-HR-002-03-06,Pay Equity Analysis,LOW,SEED,0,2025-01-01,TRUE,
ALI-00490,esg strategy,ST-PS-013-01-01,ESG Strategy Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00491,esg strategy services,ST-PS-013-01-01,ESG Strategy Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00492,etl pipeline development,ST-AI-003-01-01,ETL Pipeline Development,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00493,event security,ST-FR-004-01-05,Event Security,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00494,executive compensation support,ST-HR-002-03-05,Executive Compensation Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00495,executive dining,ST-FR-005-01-04,Executive Dining,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00496,executive protection,ST-FR-006-04-01,Executive Protection Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00497,executive protection services,ST-FR-006-04-01,Executive Protection Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00498,executive search,ST-HR-006-01-01,Executive Search,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00499,exit interview,ST-HR-006-04-02,Exit Interview Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00500,exit interview administration,ST-HR-006-04-02,Exit Interview Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00501,expansion/upsell programs,ST-CO-004-04-01,Expansion/Upsell Programs Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00502,expansion/upsell programs services,ST-CO-004-04-01,Expansion/Upsell Programs Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00503,expedited shipping,ST-SC-003-01-04,Expedited Shipping,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00504,expedited/hotshot,ST-SC-001-04-01,Expedited/Hotshot Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00505,expedited/hotshot services,ST-SC-001-04-01,Expedited/Hotshot Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00506,expense reimbursement,ST-FA-001-02-01,Expense Reimbursement Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00507,expense reimbursement processing,ST-FA-001-02-01,Expense Reimbursement Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00508,experiment tracking,ST-AI-005-01-04,Experiment Tracking,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00509,export compliance,ST-SC-007-01-04,Export Compliance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00510,express/overnight,ST-SC-002-02-01,Express/Overnight Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00511,express/overnight services,ST-SC-002-02-01,Express/Overnight Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00512,external audit coordination,ST-FA-004-02-01,External Audit Coordination,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00513,external data,ST-CL-004-01-04,External Data Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00514,external data management,ST-CL-004-01-04,External Data Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00515,f&a,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00516,fact-checking,ST-COP-005-01-04,Fact-Checking,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00517,fao,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00518,faq development,ST-COP-001-01-02,FAQ Development,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00519,feature store,ST-AI-005-01-01,Feature Store Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00520,feature store management,ST-AI-005-01-01,Feature Store Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00521,federal lobbying,ST-PS-011-01-01,Federal Lobbying Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00522,federal lobbying services,ST-PS-011-01-01,Federal Lobbying Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00523,field service dispatch,ST-CO-003-04-01,Field Service Dispatch Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00524,field service dispatch services,ST-CO-003-04-01,Field Service Dispatch Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00525,final delivery to end consumers,ST-SC-002-03-01,Last-Mile Delivery Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00526,final product assembly,ST-MO-006-01-03,Final Product Assembly,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00527,final quality inspection,ST-MO-002-01-03,Final Quality Inspection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00528,finance and accounting,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00529,financial ai data,ST-AI-006-04-01,Financial AI Data,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00530,financial consolidation,ST-FA-003-04-01,Financial Consolidation Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00531,financial consolidation,ST-FA-004-01-03,Financial Consolidation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00532,financial consolidation services,ST-FA-003-04-01,Financial Consolidation Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00533,financial modeling,ST-FA-008-02-01,Financial Modeling,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00534,financial statement preparation,ST-FA-004-01-02,Financial Statement Preparation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00535,financial statement schedules,ST-FA-004-02-02,Financial Statement Schedules,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00536,fire/life safety,ST-FR-003-01-04,Fire/Life Safety,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00537,firewall,ST-IT-002-04-04,Firewall Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00538,firewall management,ST-IT-002-04-04,Firewall Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00539,first article inspection,ST-MO-007-01-05,First Article Inspection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00540,fixed asset accounting,ST-FA-003-02-01,Fixed Asset Accounting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00541,fixture manufacturing,ST-MO-005-01-03,Fixture Manufacturing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00542,flash reporting,ST-FA-004-01-06,Flash Reporting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00543,fleet,ST-FR-012-03-01,Fleet Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00544,fleet leasing,ST-SC-010-01-01,Fleet Leasing Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00545,fleet leasing services,ST-SC-010-01-01,Fleet Leasing Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00546,fleet maintenance,ST-SC-010-02-01,Fleet Maintenance Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00547,fleet maintenance services,ST-SC-010-02-01,Fleet Maintenance Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00548,fleet management,ST-FR-012-03-01,Fleet Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00549,food,ST-MO-001-03-01,Consumer Products Co-Manufacturing Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00550,footnote disclosure preparation,ST-FA-004-02-05,Footnote Disclosure Preparation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00551,forecasting,ST-FA-008-01-02,Forecasting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00552,forecasting,ST-FA-009-02-01,Forecasting Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00553,forecasting services,ST-FA-009-02-01,Forecasting Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00554,formulary,ST-HR-001-03-01,Formulary Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00555,formulary management,ST-HR-001-03-01,Formulary Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00556,free trade zone,ST-SC-008-04-01,Free Trade Zone Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00557,free trade zone management,ST-SC-008-04-01,Free Trade Zone Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00558,freight audit & payment,ST-SC-005-01-02,Freight Audit & Payment,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00559,freight forwarding,ST-SC-003-01-01,Freight Forwarding,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00560,freight forwarding,ST-SC-003-04-01,Freight Forwarding Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00561,freight forwarding services,ST-SC-003-04-01,Freight Forwarding Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00562,fsa/hsa,ST-HR-007-01-03,FSA/HSA Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00563,fsa/hsa administration,ST-HR-007-01-03,FSA/HSA Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00564,fta,ST-SC-007-01-03,FTA Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00565,fta management,ST-SC-007-01-03,FTA Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00566,ftl shipping,ST-SC-003-01-03,FTL Shipping,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00567,fuel,ST-SC-010-04-01,Fuel Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00568,fuel management,ST-SC-010-04-01,Fuel Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00569,fulfillment,ST-SC-009-01-01,Fulfillment Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00570,fulfillment services,ST-SC-009-01-01,Fulfillment Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00571,full cycle recruiting,ST-HR-006-02-01,Full-Cycle Recruitment,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00572,full-cycle recruiting,ST-HR-006-02-01,Full-Cycle Recruitment,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00573,full-cycle recruitment,ST-HR-006-02-01,Full-Cycle Recruitment,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00574,full-turnkey manufacturing,ST-MO-001-01-01,Full-Turnkey Manufacturing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00575,functional qa,ST-COP-005-02-01,Functional QA,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00576,functional testing,ST-MO-007-01-01,Functional Testing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00577,furniture procurement,ST-FR-009-04-01,Furniture Procurement Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00578,furniture procurement services,ST-FR-009-04-01,Furniture Procurement Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00579,fx exposure,ST-FA-005-01-08,FX Exposure Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00580,fx exposure management,ST-FA-005-01-08,FX Exposure Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00581,gaming localization,ST-COP-003-06-01,Gaming Localization,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00582,garnishment,ST-HR-009-02-03,Garnishment Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00583,garnishment processing,ST-HR-009-02-03,Garnishment Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00584,genai applications,ST-AI-003-04-01,Prompt Engineering Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00585,general management consulting,ST-HR-002-02-01,General Management Consulting Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00586,general management consulting services,ST-HR-002-02-01,General Management Consulting Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00587,general repairs,ST-FR-004-04-01,General Repairs Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00588,general repairs services,ST-FR-004-04-01,General Repairs Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00589,generator/ups maintenance,ST-FR-003-01-06,Generator/UPS Maintenance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00590,global payroll coordination,ST-HR-009-02-07,Global Payroll Coordination,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00591,global registrations,ST-CL-002-03-01,Global Registrations Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00592,global registrations services,ST-CL-002-03-01,Global Registrations Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00593,goods receipt,ST-FA-007-01-05,Goods Receipt Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00594,goods receipt processing,ST-FA-007-01-05,Goods Receipt Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00595,government ai data,ST-AI-006-03-01,Government AI Data,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00596,gps tracking,ST-SC-010-03-01,Telematics Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00597,graphic design,ST-PS-006-01-03,Graphic Design,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00598,grid interconnection,ST-EN-007-04-01,Grid Interconnection Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00599,grid interconnection services,ST-EN-007-04-01,Grid Interconnection Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00600,grid management & balancing,ST-EN-002-03-01,Grid Management & Balancing Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00601,grid management & balancing services,ST-EN-002-03-01,Grid Management & Balancing Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00602,grievance,ST-HR-002-05-02,Grievance Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00603,grievance management,ST-HR-002-05-02,Grievance Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00604,gross-to-net,ST-HR-009-02-01,Payroll Processing,LOW,SEED,0,2025-01-01,TRUE,
ALI-00605,growth strategy,ST-PS-003-01-02,Growth Strategy,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00606,hallucination detection,ST-AI-004-04-03,Hallucination Detection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00607,handyman and general maintenance services,ST-FR-004-04-01,General Repairs Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00608,hardware support,ST-IT-003-02-01,Hardware Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00609,hardware/device support,ST-CO-003-01-03,Hardware/Device Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00610,health,ST-HR-007-01-02,Benefits Eligibility Management,LOW,SEED,0,2025-01-01,TRUE,
ALI-00611,health claims,ST-HR-001-01-01,Medical Claims Adjudication,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00612,healthcare claims,ST-HR-001-01-01,Medical Claims Adjudication,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00613,help desk,ST-HR-009-01-02,HR Help Desk,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00614,high availability & replication,ST-IT-002-05-06,High Availability & Replication,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00615,high-value customers,ST-CO-001-01-03,Premium/VIP Support,LOW,SEED,0,2025-01-01,TRUE,
ALI-00616,home entertainment authoring,ST-ME-003-01-04,Home Entertainment Authoring,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00617,hr advisory,ST-HR-002-01-01,HR Advisory Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00618,hr advisory services,ST-HR-002-01-01,HR Advisory Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00619,hr compliance auditing,ST-HR-002-04-01,HR Compliance Auditing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00620,hr help desk,ST-HR-009-01-02,HR Help Desk,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00621,hr outsourcing,ST-HR-009-01-01,Employee Records Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00622,hr technology platforms,ST-HR-009-01-08,HRIS Support,LOW,SEED,0,2025-01-01,TRUE,
ALI-00623,hris implementation,ST-HR-009-01-07,HRIS Implementation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00624,hris support,ST-HR-009-01-08,HRIS Support,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00625,hro,ST-HR-009-01-01,Employee Records Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00626,hs classification,ST-SC-007-01-02,HS Classification,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00627,hts and schedule b tariff determination,ST-SC-008-03-01,Classification Services,LOW,SEED,0,2025-01-01,TRUE,
ALI-00628,human evaluation,ST-AI-004-01-01,Human Evaluation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00629,human translation,ST-COP-003-01-01,Human Translation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00630,hvac maintenance,ST-FR-003-01-01,HVAC Maintenance,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00631,i-9/e-verify,ST-HR-009-01-03,I-9/E-Verify Administration,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00632,i-9/e-verify administration,ST-HR-009-01-03,I-9/E-Verify Administration,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00633,icsr,ST-CL-007-01-01,ICSR Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00634,icsr processing,ST-CL-007-01-01,ICSR Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00635,identity & access,ST-IT-005-02-01,Identity & Access Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00636,identity & access management,ST-IT-005-02-01,Identity & Access Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00637,image bounding box annotation,ST-AI-001-01-01,Image Bounding Box Annotation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00638,image classification,ST-AI-001-01-03,Image Classification,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00639,image collection,ST-AI-001-01-06,Image Collection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00640,image moderation,ST-COP-002-01-02,Image Moderation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00641,imaging core lab,ST-CL-008-04-01,Imaging Core Lab Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00642,imaging core lab services,ST-CL-008-04-01,Imaging Core Lab Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00643,immigration,ST-PS-005-04-01,Immigration Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00644,immigration services,ST-PS-005-04-01,Immigration Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00645,in-app messaging,ST-CO-007-01-03,In-App Messaging,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00646,in-house banking/netting,ST-FA-005-01-06,In-House Banking/Netting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00647,in-process qc,ST-MO-002-01-02,In-Process QC,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00648,inbound calls,ST-CO-001-01-01,Tier 1 Voice Support,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00649,incident,ST-IT-003-01-01,Incident Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00650,incident management,ST-IT-003-01-01,Incident Management,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00651,incoming inspection,ST-MO-002-01-01,Incoming Inspection,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00652,ind/cta preparation,ST-CL-002-01-03,IND/CTA Preparation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00653,industrial hygiene,ST-MO-006-03-01,Industrial Hygiene Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00654,industrial hygiene services,ST-MO-006-03-01,Industrial Hygiene Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00655,industrial packaging,ST-MO-008-01-05,Industrial Packaging,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00656,industrial/product design,ST-PS-012-03-01,Industrial/Product Design Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00657,industrial/product design services,ST-PS-012-03-01,Industrial/Product Design Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00658,industry analysis,ST-PS-009-04-01,Industry Analysis Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00659,industry analysis services,ST-PS-009-04-01,Industry Analysis Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00660,industry-specific compliance,ST-MO-007-04-01,Industry-Specific Compliance Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00661,industry-specific compliance services,ST-MO-007-04-01,Industry-Specific Compliance Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00662,influencer marketing,ST-PS-002-02-05,Influencer Marketing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00663,informed consent forms,ST-CL-006-01-03,Informed Consent Forms,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00664,infrastructure monitoring,ST-IT-002-02-04,Infrastructure Monitoring,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00665,injection mold manufacturing,ST-MO-005-01-01,Injection Mold Manufacturing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00666,inquiry response,ST-CO-001-01-02,Inquiry Response,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00667,insights and savings,ST-FA-007-03-01,Spend Analytics,LOW,SEED,0,2025-01-01,TRUE,
ALI-00668,insights on productivity,ST-HR-009-01-06,Workforce Analytics,LOW,SEED,0,2025-01-01,TRUE,
ALI-00669,integrated audit,ST-FA-006-03-01,Integrated Audit Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00670,integrated audit services,ST-FA-006-03-01,Integrated Audit Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00671,intellectual property litigation,ST-PS-003-04-01,Intellectual Property Litigation Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00672,intellectual property litigation services,ST-PS-003-04-01,Intellectual Property Litigation Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00673,intercompany accounting,ST-FA-003-01-04,Intercompany Accounting,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00674,intercompany accounting,ST-FA-003-03-01,Intercompany Accounting Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00675,intercompany accounting services,ST-FA-003-03-01,Intercompany Accounting Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00676,interim analysis,ST-CL-005-01-03,Interim Analysis,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00677,intermodal,ST-SC-001-03-01,Intermodal Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00678,intermodal services,ST-SC-001-03-01,Intermodal Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00679,intermodal transportation,ST-SC-003-02-01,Intermodal Transportation,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00680,internal communications,ST-PS-008-03-01,Internal Communications Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00681,internal communications services,ST-PS-008-03-01,Internal Communications Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00682,internal controls testing,ST-FA-004-02-03,Internal Controls Testing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00683,internal equity and external alignment,ST-HR-002-03-02,Job Evaluation/Grading,LOW,SEED,0,2025-01-01,TRUE,
ALI-00684,internal investigations,ST-PS-005-03-01,Internal Investigations Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00685,internal investigations services,ST-PS-005-03-01,Internal Investigations Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00686,interpretation,ST-COP-003-07-01,Interpretation Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00687,interpretation services,ST-COP-003-07-01,Interpretation Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00688,interview scheduling,ST-HR-006-02-04,Interview Scheduling,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00689,inventory planning,ST-SC-006-01-03,Inventory Planning,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00690,investigator brochure,ST-CL-006-01-02,Investigator Brochure,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00691,investigator brochures,ST-CL-005-03-01,Investigator Brochures Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00692,investigator brochures services,ST-CL-005-03-01,Investigator Brochures Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00693,investor relations,ST-PS-008-04-01,Investor Relations Services,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00694,investor relations services,ST-PS-008-04-01,Investor Relations Services,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00695,invoice,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00696,invoice management,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00697,invoice processing,ST-FA-001-01-01,Invoice Processing,HIGH,SEED,0,2025-01-01,TRUE,
ALI-00698,invoicing,ST-FA-001-01-01,Invoice Processing,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00699,ios/android,ST-IT-001-01-02,Mobile Application Development,LOW,SEED,0,2025-01-01,TRUE,
ALI-00700,it asset,ST-IT-003-04-01,IT Asset Management,MEDIUM,SEED,0,2025-01-01,TRUE,
ALI-00701,it asset management,ST-IT-003-04-01,IT Asset Management,HIGH,SEED,0,2025-01-01,TRUE,
